turnSeq,unitSeq,participant,text
73,225,F1:,的
73,225,F1:,頭]
73,225,F1:,.
74,226,F2:,[感覺
74,226,F2:,是]
74,226,F2:,山東大學
74,226,F2:,","
74,227,F2:,(.)
74,227,F2:,的
74,227,F2:,孔子學院
74,227,F2:,.
75,228,F1:,(.)
75,228,F1:,對
75,228,F1:,對
75,228,F1:,對
75,228,F1:,對
75,228,F1:,對
75,228,F1:,.
75,229,F1:,(.)
75,229,F1:,類似
75,229,F1:,那
75,229,F1:,種
75,229,F1:,.
75,230,F1:,(.)
75,230,F1:,[2然後
75,230,F1:,就是]
75,230,F1:,","
76,231,F2:,[2會
